id,lable,hand_sphere_radius,palm_position_x,palm_position_y,palm_position_z,palm_direction_x,palm_direction_y,palm_direction_z,palm_normal_direction_x,palm_normal_direction_y,palm_normal_direction_z,wrist_position_x,wrist_position_y,wrist_position_z,thumb_tip_position_x,thumb_tip_position_y,thumb_tip_position_z,thumb_metacarpal_position_x,thumb_metacarpal_position_y,thumb_metacarpal_position_z,thumb_proximal_position_x,thumb_proximal_position_y,thumb_proximal_position_z,thumb_intermediate_position_x,thumb_intermediate_position_y,thumb_intermediate_position_z,thumb_distal_position_x,thumb_distal_position_y,thumb_distal_position_z,thumb_direction_x,thumb_direction_y,thumb_direction_z,index_tip_position_x,index_tip_position_y,index_tip_position_z,index_metacarpal_position_x,index_metacarpal_position_y,index_metacarpal_position_z,index_proximal_position_x,index_proximal_position_y,index_proximal_position_z,index_intermediate_position_x,index_intermediate_position_y,index_intermediate_position_z,index_distal_position_x,index_distal_position_y,index_distal_position_z,index_direction_x,index_direction_y,index_direction_z,middle_tip_position_x,middle_tip_position_y,middle_tip_position_z,middle_metacarpal_position_x,middle_metacarpal_position_y,middle_metacarpal_position_z,middle_proximal_position_x,middle_proximal_position_y,middle_proximal_position_z,middle_intermediate_position_x,middle_intermediate_position_y,middle_intermediate_position_z,middle_distal_position_x,middle_distal_position_y,middle_distal_position_z,middle_direction_x,middle_direction_y,middle_direction_z,ring_tip_position_x,ring_tip_position_y,ring_tip_position_z,ring_metacarpal_position_x,ring_metacarpal_position_y,ring_metacarpal_position_z,ring_proximal_position_x,ring_proximal_position_y,ring_proximal_position_z,ring_intermediate_position_x,ring_intermediate_position_y,ring_intermediate_position_z,ring_distal_position_x,ring_distal_position_y,ring_distal_position_z,ring_direction_x,ring_direction_y,ring_direction_z,pinky_tip_position_x,pinky_tip_position_y,pinky_tip_position_z,pinky_metacarpal_position_x,pinky_metacarpal_position_y,pinky_metacarpal_position_z,pinky_proximal_position_x,pinky_proximal_position_y,pinky_proximal_position_z,pinky_intermediate_position_x,pinky_intermediate_position_y,pinky_intermediate_position_z,pinky_distal_position_x,pinky_distal_position_y,pinky_distal_position_z,pinky_direction_x,pinky_direction_y,pinky_direction_z
629,L,54.3799972534,-2.34766054153,159.890487671,15.473487854,-0.0813559740782,0.0955213159323,-0.992097198963,0.291983485222,-0.949440956116,-0.115358106792,8.8106546402,160.434646606,65.838508606,-79.35404539107,-3.319854736,-15.271653026338,-11.96776056287,-18.072036743,53.829750061,-27.59660863877,-15.153549194,35.4285850525,-52.96930265427,-10.39692688,3.7014293671,-72.79307126997,-6.74528503399998,-14.634651184078,-0.5052572637798,0.0151410624387,0.189826190471,-26.59473752977,-7.948364258,-101.1419219971,-17.85152769087,-0.127639770999991,10.3115501404,-25.25889921187,-4.31449890099998,-45.5867061615,-25.47959089277,-6.782882691,-78.1392059326,-24.82677030567,-10.575759888,-97.8411636352,0.1004788447172,-0.2459655553103,0.00366365909599997,2.202089101072,-45.177474976,7.5623645783,-2.76966381073,6.68611145,8.2677917481,-1.40659618378,-18.229721069,-28.3931236267,3.096666991706,-44.173950195,-17.67599964141,3.70932328701,-43.356246948,4.1951828003,0.1479675918818,-0.3053002506493,1.967574357986,15.58941411973,-36.720649719,13.9045658112,13.40345716473,10.906005859,10.007019043,17.83491945263,-11.035446167,-22.03852081298,19.04658174513,-35.076034546,-10.41445589065,17.27609872813,-33.726959229,11.0610980988,0.021580260247,-0.2755030691623,1.973949253559,27.94411897663,-27.475540161,8.1734676361,29.98407030103,9.508743286,13.6658687592,34.75270128253,-5.43289184599999,-17.2449747324,32.77330064773,-24.993728638,-11.46753644943,31.07745027543,-24.931655884,5.5262889862,-0.0340978875758,-0.3764705508943,1.944850027561
630,L,54.3814239502,-2.34489250183,159.888748169,15.4682207108,-0.0813198238611,0.09563947469,-0.992088794708,0.292163074017,-0.949372172356,-0.115469604731,8.80456161499,160.434707642,65.8391418457,-79.35512733457,-3.32182312,-15.269514352129,-11.97340869907,-18.074935913,53.8319044113,-27.60116577147,-15.158096314,35.4295530319,-52.97253608707,-10.403884888,3.7009325027,-72.79605293277,-6.75466918999999,-14.636053085373,-0.5052794665099,0.014976389706,0.189801156521,-26.59128570557,-7.95828247099999,-101.1399126053,-17.85810089107,-0.125762939999987,10.3157949447,-25.26231765747,-4.31794738799999,-45.5830278397,-25.48102760317,-6.80192565900001,-78.1341753006,-24.82539176937,-10.607437134,-97.8335313797,0.1005574706942,-0.246667899191,0.00374656915600002,2.203276142477,-45.16444397,7.5709905624,-2.77737236023,6.69102477999999,8.2737627029,-1.40794563294,-18.219802857,-28.3894910813,3.099926054477,-44.16368866,-17.67448234563,3.71225976944,-43.347061157,4.1967535018,0.1479619219899,-0.305458627641,1.967555224895,15.58969688413,-36.705528259,13.9140501022,13.39488410953,10.913619995,10.0144319534,17.83347606663,-11.022369385,-22.03672981267,19.04262161253,-35.065490723,-10.41949367528,17.25818061833,-33.721435547,11.0549459457,0.0209554582834,-0.275878317654,1.97385764122,27.94810485843,-27.464141846,8.1826200485,29.97555351253,9.51890564000001,13.6739892959,34.74875450133,-5.417144775,-17.24156594281,32.77352333073,-24.980239868,-11.47023320203,31.07805633543,-24.923400879,5.5234708786,-0.0340565741059,-0.376914866269,1.944754779339
631,L,54.3839302063,-2.3420419693,159.886978149,15.4627866745,-0.081307567656,0.0957306325436,-0.9920809865,0.292322069407,-0.949312031269,-0.115561366081,8.8012304306,160.43572998,65.8394699097,-79.3561468124,-3.32409667899998,-15.267487943173,-11.9766340256,-18.076293945,53.835064888,-27.6043481827,-15.160110473,35.4325685501,-52.9756422043,-10.406784057,3.7037534714,-72.7993154526,-6.75889587399999,-14.633322238923,-0.505289874971,0.0148724988104,0.189790308476,-26.587761879,-7.96855163499998,-101.137804985,-17.8630437851,-0.123504637999986,10.3206720352,-25.265791893,-4.321273803,-45.5784330368,-25.4837179184,-6.81980895999999,-78.1283025742,-24.826125145,-10.637115478,-97.8252592087,0.1006190981716,-0.2473032176496,0.00382351875300002,2.204367980362,-45.151466369,7.5797452927,-2.78337669372,6.695968628,8.2797842026,-1.40914773941,-18.210891723,-28.385424614,3.103475213052,-44.154411316,-17.67227935791,3.71687245369,-43.338546753,4.1989526749,0.1480369716882,-0.3055778890846,1.967535376549,15.5897359848,-36.690910339,13.9235029221,13.3881368637,10.921035767,10.0213537216,17.832575798,-11.010467529,-22.03529453278,19.039639473,-35.056884765,-10.42478036881,17.242816925,-33.719177246,11.0488214493,0.0204232223332,-0.2762788534166,1.973760902882,27.9512968063,-27.453720092,8.1915082932,29.9689302444,9.52867126500001,13.6812334061,34.745675087,-5.402740478,-17.23897302151,32.7743253708,-24.968063354,-11.47345972061,31.0794305801,-24.9163208,5.5201349258,-0.033985599875,-0.3773260712626,1.944662451744
632,L,54.3844642639,-2.33909583092,159.885162354,15.4571638107,-0.0813123360276,0.0958040356636,-0.992073535919,0.292476475239,-0.94925481081,-0.115641012788,8.7993927002,160.437240601,65.8393249512,-79.35713982578,-3.326583863,-15.265491276949,-11.97844910618,-18.07699585,53.8386583329,-27.60732674598,-15.162536622,35.4368791581,-52.97798562048,-10.412322999,3.707274437,-72.79927086828,-6.76751708999998,-14.633107423752,-0.5051765665414,0.0147152170534,0.189691901207,-26.58418107028,-7.97915649499998,-101.1355848312,-17.86728692058,-0.121368408999984,10.3257761002,-25.27036881448,-4.32313537599998,-45.5734796524,-25.48978829388,-6.83157348699999,-78.1225156784,-24.83231759068,-10.655853272,-97.8180952072,0.1006052438169,-0.2477132529016,0.00386738777100004,2.205395087602,-45.138404847,7.5886869431,-2.78869843483,6.70071411100003,8.2856435776,-1.41042876243,-18.202865601,-28.3810434341,3.107210040095,-44.145828248,-17.66932916638,3.7223918438,-43.330307007,4.2018709183,0.1481602191925,-0.3056603819136,1.967517912388,15.58950018882,-36.67691803,13.9329061508,13.38211512562,10.928253173,10.027756691,17.83156943322,-10.999404908,-22.03396892545,19.03784155842,-35.048889161,-10.42958497998,17.23124098782,-33.717109681,11.043381691,0.020025845617,-0.2766406536106,1.973675310612,27.95344519612,-27.444641114,8.2000150681,29.96309638022,9.53823852500003,13.6876916886,34.74301505092,-5.38873291099998,-17.23876869675,32.77569937702,-24.957366944,-11.48094463345,31.08141684532,-24.913177491,5.5125074387,-0.0338923484084,-0.3778624236586,1.944528758526
633,L,54.3819389343,-2.33615422249,159.883346558,15.4515447617,-0.08132661134,0.0958597734571,-0.992066979408,0.292632520199,-0.949198722839,-0.115706689656,8.79846954346,160.439620972,65.8389968872,-79.35808253291,-3.32920837399999,-15.263588771266,-11.97926020621,-18.076843262,53.8426218032,-27.60936808581,-15.167404175,35.4410943985,-52.97842097281,-10.426071167,3.7091379165,-72.79641413691,-6.78807067899999,-14.635808944744,-0.504991821945,0.0144267380239,0.189528763294,-26.58066630361,-7.98970031799999,-101.1333303452,-17.87098193171,-0.119155884000008,10.3309812545,-25.27463984491,-4.32435607900001,-45.5683374405,-25.49544787411,-6.84080505399999,-78.1166830063,-24.83804011341,-10.670913697,-97.8111104966,0.1006035581231,-0.2480462715031,0.00390321016299999,2.206351965667,-45.125610352,7.597533226,-2.79351115227,6.70555114699999,8.2913484573,-1.41142487526,-18.195358277,-28.3765382767,3.111311793329,-44.13786316,-17.66604661946,3.72826468945,-43.322883606,4.2051439285,0.1482927501201,-0.3057311847811,1.96749997139,15.58901238439,-36.663955689,13.9419679641,13.37660527229,10.935623169,10.0337800979,17.83096909519,-10.988739014,-22.03226947789,19.03574681279,-35.041145325,-10.43326759343,17.21792149539,-33.715118409,11.0389680862,0.0195726938545,-0.2769708409901,1.973588883877,27.95454525949,-27.437057496,8.207903862,29.95780873299,9.54806518500001,13.6936407089,34.74056935309,-5.3752594,-17.23754072194,32.77702641489,-24.947235108,-11.48573207859,31.08295369149,-24.91053772,5.507695198,-0.033809557557,-0.3783530369401,1.944401562214
634,L,54.38230896,-2.33309316635,159.881484985,15.4456911087,-0.0813530012965,0.0958948135376,-0.992061436176,0.29280474782,-0.949139416218,-0.115757040679,8.79851531982,160.44519043,65.8375091553,-79.35898447035,-3.33216857899998,-15.26175498962,-11.97884225845,-18.073791504,53.8462553024,-27.61061525345,-15.16796875,35.4455747604,-52.98100137715,-10.432754516,3.7138738632,-72.79901742935,-6.79957580499999,-14.631799221035,-0.5049454644325,0.0142404884104,0.189487874508,-26.57705163955,-8.00065612799997,-101.1309633255,-17.87423372265,-0.114974974999996,10.3355703354,-25.27862405775,-4.32173156699997,-45.5637674332,-25.50087404255,-6.84107971199998,-78.1118974686,-24.84401750565,-10.67250061,-97.8060884476,0.1005970258266,-0.2481559813026,0.00390851497599998,2.20731088519,-45.112487793,7.6066846848,-2.79802560806,6.71257019100003,8.2961454392,-1.41194152832,-18.186340332,-28.3725614548,3.11620146036,-44.128158569,-17.66292190551,3.73450291157,-43.313415527,4.2082529068,0.1484234929085,-0.3057681918146,1.967486858368,15.58823347095,-36.651611328,13.9510316849,13.37133359905,10.945510865,10.038643837,17.83086347575,-10.975967407,-22.032746315,19.03451681135,-35.032638549,-10.44041585922,17.20498991015,-33.714767456,11.0311918259,0.0191169157624,-0.2773896306756,1.973482012748,27.95469427105,-27.430633545,8.2155389786,29.95282316205,9.56079101600002,13.6982870102,34.73863744735,-5.35887145999999,-17.24005854129,32.77966451645,-24.935592651,-11.49712133407,31.08610296245,-24.909469604,5.4962091446,-0.0336876809595,-0.3790132403376,1.944221913814
635,L,54.382610321,-2.33013129234,159.879714966,15.4400205612,-0.0814243853092,0.0959209799767,-0.992053031921,0.293015271425,-0.949067473412,-0.115814439952,8.8022518158,160.453186035,65.8317565918,-79.35970330236,-3.335449219,-15.260261222702,-11.97364735606,-18.069458008,53.846493721,-27.60853791236,-15.168365479,35.4477128983,-52.98306298256,-10.441085816,3.7182188034,-72.80285668376,-6.81401062000001,-14.626674413663,-0.5049355328088,0.0140223801133,0.189498007297,-26.57345223426,-8.01148986799998,-101.1287412643,-17.87530350686,-0.110031128000003,10.3369054794,-25.28152489666,-4.318069458,-45.5621786117,-25.50486016276,-6.83914184599999,-78.110171318,-24.84820580486,-10.671218872,-97.8042554855,0.1006506942212,-0.2482228130107,0.00390601158100001,2.208272710439,-45.099792481,7.6155252457,-2.8007543087,6.72105407700002,8.297036171,-1.41098284722,-18.175949097,-28.3725271225,3.124009966847,-44.116889954,-17.66389989851,3.7441316843,-43.302352905,4.20723629,0.1486317515373,-0.3057941347357,1.967469036579,15.58720088004,-36.640937805,13.9593992233,13.36772704124,10.957595825,10.0389184952,17.83194899554,-10.960968018,-22.03800201414,19.03704810144,-35.022506714,-10.45245265959,17.19851374624,-33.714103699,11.0188989639,0.0188405662775,-0.2778505682947,1.973370969295,27.95427680014,-27.425262451,8.2225999832,29.94971442224,9.576492309,13.697672844,34.73761343954,-5.33996582,-17.24535238741,32.78444266314,-24.919784546,-11.5078063011,31.09308981894,-24.900436402,5.4856538773,-0.0334173738958,-0.3794395625587,1.944118440151
636,L,54.3841552734,-2.3272459507,159.878005981,15.4344787598,-0.0815345421433,0.0959421396255,-0.992041945457,0.293265998363,-0.948981940746,-0.115880854428,8.80768585205,160.462387085,65.8222961426,-79.360131979,-3.33932495100001,-15.259307399427,-11.9656875134,-18.065032959,53.8437042236,-27.6060101986,-15.168106079,35.4488830566,-52.9874894619,-10.447937011,3.7240600586,-72.8094880581,-6.82687377900001,-14.619839668308,-0.5049170479177,0.0138244703415,0.189529716968,-26.569745779,-8.02246093700001,-101.1266860962,-17.8759496212,-0.105331419999999,10.3354091644,-25.2855927944,-4.31434631299999,-45.5631866455,-25.510818243,-6.83607482900001,-78.1111335755,-24.8547837734,-10.668029785,-97.805267334,0.1007209289819,-0.2482469379905,0.00389462709400001,2.209361933173,-45.087112426,7.624217987,-2.80344939232,6.72999572800001,8.2945671081,-1.40999126434,-18.165084838,-28.3757352829,3.133220136167,-44.105163574,-17.66814327243,3.75538039208,-43.291290283,4.203004837,0.1488994136452,-0.3058289736505,1.967444181442,15.5859138966,-36.631835937,13.9671440124,13.3640158176,10.970886231,10.0352668762,17.8334028721,-10.944198608,-22.05156040195,19.0408842564,-35.014450073,-10.477930069,17.1920092106,-33.722320556,10.9933643341,0.0185605734586,-0.2786260396245,1.973194777965,27.9534952641,-27.420578002,8.2292671203,29.9466879368,9.594192505,13.6925621032,34.7366468906,-5.318099975,-17.25930869583,32.791128397,-24.902801513,-11.53176832203,31.1032049656,-24.894210815,5.461725235,-0.0330217331647,-0.3801226019855,1.943944394588
637,L,54.3827590942,-2.32474422455,159.876556396,15.4296417236,-0.0817042142153,0.0959361046553,-0.992028594017,0.293535768986,-0.948891222477,-0.115940250456,8.81638145447,160.473602295,65.8049850464,-79.36010074615,-3.34368896400002,-15.259228974548,-11.95337677005,-18.059402465,53.8341598511,-27.60073375705,-15.169326782,35.4442405701,-52.99163913725,-10.460815429,3.7254123688,-72.81397342685,-6.849197387,-14.623183488813,-0.5048913210627,0.0135407894847,0.189581990242,-26.56631946565,-8.03248596100002,-101.1250305175,-17.87522792815,-0.100646972000021,10.3270339966,-25.29116535185,-4.31341552700002,-45.5705089569,-25.51978778835,-6.83825683500001,-78.1182174682,-24.86530017855,-10.671295166,-97.812210083,0.100804546848,-0.2483098059893,0.00389021635100006,2.210594236852,-45.075447082,7.6319351197,-2.80507993698,6.73924255399999,8.2841815949,-1.40937137604,-18.154724121,-28.3868656158,3.143374741079,-44.094039917,-17.68059158322,3.76881957054,-43.281127929,4.1905364991,0.1492886841297,-0.3058500587943,1.967409789562,15.58462429045,-36.624771118,13.9736194611,13.36135196685,10.984985352,10.0226707459,17.83411598205,-10.927642822,-22.07027626034,19.04631900785,-35.003463745,-10.50385808941,17.19094848635,-33.722335815,10.9675006867,0.0185168832541,-0.2791196554903,1.973074555397,27.95263767245,-27.41682434,8.2349529267,29.94495868685,9.61320495699999,13.6775836945,34.73595714565,-5.29501342700002,-17.28574252125,32.79900646205,-24.885162353,-11.57071352002,31.11493206025,-24.888610839,5.4226455689,-0.0325354188677,-0.3808818906543,1.943740308285
638,L,54.3815460205,-2.32269024849,159.87538147,15.4256296158,-0.0819441825151,0.0958931297064,-0.992012917995,0.293824970722,-0.948796093464,-0.115986667573,8.82907867432,160.488037109,65.7789764404,-79.35958361621,-3.34849548400001,-15.260093122737,-11.93584132191,-18.051376343,53.8173131943,-27.59139513971,-15.167984009,35.4333257675,-52.99342608451,-10.47090149,3.7219209671,-72.81747698781,-6.86857605,-14.62924122812,-0.5048276036979,0.0132983401416,0.189656317234,-26.56310915951,-8.04159545900001,-101.1239175797,-17.87275958061,-0.0952911380000217,10.3111448288,-25.29819369321,-4.31520080600001,-45.5846567154,-25.53145098691,-6.84666442900002,-78.1318063736,-24.87894701961,-10.683578491,-97.8251047135,0.1009313482791,-0.2484653592114,0.00390303134900005,2.211936935783,-45.065093994,7.6384687424,-2.80530285835,6.74955749500001,8.2650194168,-1.40926241875,-18.144470215,-28.4067850113,3.154861748219,-44.083450318,-17.70227289201,3.78590869904,-43.27243042,4.1688299179,0.149857237935,-0.3058718442914,1.967357337474,15.58346676829,-36.61945343,13.9788045883,13.36008954049,11.000656128,10.0000448227,17.83497929569,-10.910202027,-22.1015315056,19.05338025089,-34.992919922,-10.54494333269,17.19235730169,-33.725006104,10.9265203476,0.0185929760336,-0.2796932756904,1.972932934761,27.95186924939,-27.413848877,8.2396001816,29.94491696359,9.634429931,13.6514997482,34.73532223699,-5.270462036,-17.3240324259,32.80817723279,-24.866104126,-11.62172961237,31.12955594059,-24.881469727,5.3715658188,-0.0318807736039,-0.3816121071574,1.943542480468
639,L,54.3785629272,-2.32103872299,159.874465942,15.4223661423,-0.0822478979826,0.0958926230669,-0.99198782444,0.294121086597,-0.948691248894,-0.116093493998,8.84453582764,160.500213623,65.7498474121,-79.35863351821,-3.35368347100001,-15.261788606671,-11.91464090351,-18.046340942,53.7972154617,-27.58024644851,-15.169906616,35.4207010269,-52.99586343761,-10.484771728,3.7186803817,-72.82031869891,-6.89262390100001,-14.638680934933,-0.5047366172074,0.0129981487991,0.18974596262,-26.56021547321,-8.04965209900001,-101.1232252121,-17.86963129041,-0.0911102290000088,10.293179512,-25.30875253681,-4.312332153,-45.6007070542,-25.54991769791,-6.84327697699999,-78.1478567124,-24.90149927141,-10.67930603,-97.8414640427,0.1010179109871,-0.2484307587149,0.00386852025999995,2.213310107587,-45.056106567,7.6438798904,-2.80509614945,6.75901794500001,8.2431344986,-1.41069078446,-18.133407592,-28.4308156967,3.165970444677,-44.072746276,-17.72977972033,3.80420958996,-43.265090942,4.1413145065,0.150563634932,-0.3059997856619,1.967276453972,15.58247995379,-36.615486145,13.9829034805,13.35930013659,11.015640259,9.9738702774,17.83499288559,-10.891769409,-22.14002609256,19.06000661849,-34.982833862,-10.59715318683,17.19290304179,-33.730621338,10.8743314743,0.0187201350927,-0.2804442495109,1.97275531292,27.95123624799,-27.411514282,8.2433462143,29.94559240339,9.65504455600001,13.620762825,34.73342275619,-5.24552917400001,-17.36570131781,32.81653356549,-24.845901489,-11.67420721057,31.14458227159,-24.87159729,5.3192453384,-0.0310923904184,-0.3822778016329,1.943374991417
640,L,54.375125885,-2.31974601746,159.873764038,15.4197845459,-0.0825785398483,0.0958977565169,-0.991959869862,0.294389843941,-0.948593318462,-0.116212621331,8.86317253113,160.511291504,65.7190322876,-79.35734748844,-3.359085083,-15.264144584538,-11.89026355744,-18.042068481,53.7753601074,-27.56588935854,-15.171875,35.4064178467,-52.99435615544,-10.49760437,3.7134132385,-72.82029914854,-6.91461181599999,-14.646808624269,-0.5045765042307,0.0127136930821,0.189804971219,-26.55760765074,-8.056747436,-101.1229171753,-17.86415672304,-0.0873565670000005,10.2736968994,-25.31862449644,-4.30923461899999,-45.6180725098,-25.56848526004,-6.839355469,-78.1652145386,-24.92455863954,-10.674728393,-97.8591003418,0.1011097840965,-0.2484051808719,0.00383126735700001,2.214625142519,-45.048553467,7.6482276916,-2.80243968963,6.767654419,8.2193183899,-1.41135120391,-18.123016357,-28.4572715759,3.177445113663,-44.063308716,-17.76040792465,3.82339954377,-43.259933472,4.1107025146,0.1513137221336,-0.3061744347219,1.967182517052,15.58167457576,-36.612556457,13.9860668182,13.36111450196,11.029403687,9.9453029633,17.83592891696,-10.874389648,-22.18306827545,19.06929206846,-34.974365234,-10.65596103668,17.20028400426,-33.738510132,10.8157806396,0.0190603584051,-0.2812479659919,1.972577393055,27.95074653626,-27.409698486,8.2462882996,29.94894409176,9.673995972,13.5871353149,34.73285484316,-5.222366333,-17.40980529785,32.82573127746,-24.827102661,-11.72836780548,31.16075325016,-24.862365723,5.2652893066,-0.0302685424687,-0.3829007372259,1.943219482899
641,L,54.3656539917,-2.31872606277,159.873199463,15.4177379608,-0.0826502740383,0.0959764122963,-0.991946280003,0.29449275136,-0.948548793793,-0.116314992309,8.86378765106,160.507705688,65.714515686,-79.35581159593,-3.364578247,-15.267012566313,-11.88828992843,-18.048080444,53.7726459503,-27.56965970993,-15.181503296,35.4080410004,-53.00006437303,-10.514465332,3.7160987854,-72.81609296803,-6.93841552699999,-14.660759210571,-0.5042754709717,0.0124180167917,0.189594209195,-26.55514097213,-8.06314086899999,-101.1229228973,-17.86692380903,-0.0901794429999825,10.2729434967,-25.32349348073,-4.308197022,-45.6187572479,-25.57373380663,-6.835906983,-78.1660785675,-24.92971754073,-10.66986084,-97.8602352142,0.1011805273592,-0.2484122216703,0.00380665063899999,2.215816318984,-45.04221344,7.6517429352,-2.80612707139,6.76675415,8.218252182,-1.41471338273,-18.12008667,-28.4644317627,3.178471684451,-44.064498901,-17.77491712569,3.82743668556,-43.269683838,4.0964260101,0.1515450105071,-0.3066296726463,1.96707636118,15.58103132247,-36.610267639,13.9885520935,13.35703802107,11.03024292,9.9436283112,17.83423185347,-10.868988037,-22.19987773894,19.06859254837,-34.978805542,-10.69010972975,17.19333887097,-33.760162354,10.7814998627,0.018894508481,-0.2821742296223,1.97238779068,27.95035600657,-27.40826416,8.2486095429,29.94524812697,9.67642211899999,13.5843296051,34.73031663897,-5.21369934099999,-17.42913818358,32.82830858227,-24.826080322,-11.76707673071,31.16618013377,-24.879425049,5.2261009216,-0.0299823284147,-0.3841111361983,1.942889094353
642,L,54.3558502197,-2.31794977188,159.872772217,15.4161748886,-0.082737877965,0.0960223600268,-0.991934537888,0.294555604458,-0.948520243168,-0.116388790309,8.86652755737,160.50579834,65.7097702026,-79.35419988632,-3.369766236,-15.270028844465,-11.88462114332,-18.051498413,53.7703409195,-27.57186269762,-15.187011719,35.4104242325,-53.00200414662,-10.525039673,3.718287468,-72.80613470082,-6.95445251500001,-14.675808429707,-0.503818795085,0.0121913999322,0.189288258553,-26.55280637742,-8.06895446800002,-101.1231908798,-17.86814451222,-0.091766358000001,10.2720689774,-25.32837057112,-4.307617188,-45.6192541122,-25.58015394212,-6.83413696299999,-78.1666402817,-24.93680524822,-10.667572022,-97.8609228134,0.1012300886214,-0.2484281137588,0.00378954410599996,2.216825529932,-45.037155152,7.6544656754,-2.80803632736,6.76641845699999,8.2165231705,-1.41806316376,-18.117813111,-28.4726133346,3.178643465041,-44.066467285,-17.79092931746,3.83105015755,-43.279968262,4.0805253983,0.1518031731248,-0.3070527538658,1.966971039772,15.58054780958,-36.60849762,13.9904527664,13.35494279858,11.031036377,9.9408140183,17.83262300488,-10.865264893,-22.21358776091,19.06738710408,-34.982055664,-10.71621370314,17.18732500078,-33.775573731,10.7552404404,0.0187953263521,-0.2828215584158,1.972249507904,27.95006799698,-27.407180786,8.2503767014,29.94354867938,9.67831420900001,13.5801000595,34.72847223278,-5.20697021500001,-17.44894742965,32.83101892468,-24.825775147,-11.80469322204,31.17253351208,-24.894424439,5.1880083084,-0.029651194811,-0.3851429745558,1.942606925965
643,L,54.3531265259,-2.31735086441,159.872451782,15.4149665833,-0.0828405767679,0.0960567966104,-0.991922616959,0.294602274895,-0.948497593403,-0.116455316544,8.87160491943,160.503707886,65.7041244507,-79.35250234599,-3.37487792900001,-15.273233652163,-11.87866067889,-18.054824829,53.767414093,-27.56967306139,-15.190750122,35.4106559753,-53.00433492659,-10.52973938,3.7221469879,-72.80758810039,-6.96061706500001,-14.675015211153,-0.5037608593701,0.0121257528666,0.189304828644,-26.55043935779,-8.07460022000001,-101.1237449646,-17.86752843859,-0.0937194820000116,10.2704429626,-25.33249425889,-4.30799865700001,-45.6203231812,-25.58661413189,-6.8334198,-78.1677894593,-24.94458913799,-10.665985107,-97.8622779847,0.1012648325413,-0.2484230324624,0.00377029180599997,2.2177139967676,-45.033004761,7.6566181182,-2.80804014206,6.76545715399999,8.2136955261,-1.42056250572,-18.116592407,-28.4822320939,3.179493904113,-44.069290161,-17.80875825887,3.83586251736,-43.290527344,4.0626850128,0.1520974338054,-0.3074481859804,1.966867327691,15.58019971851,-36.607032776,13.991941452,13.35484743121,11.031021118,9.9365825653,17.83264017101,-10.862426758,-22.23316383367,19.06769418721,-34.989845276,-10.75338983541,17.18232393261,-33.801712036,10.7180595397,0.0186922624707,-0.2837551757694,1.97205233574,27.94986772541,-27.406311035,8.2517471313,29.94389200211,9.67915344299999,13.5741939544,34.72781229021,-5.20191955500002,-17.46940946584,32.83461618421,-24.827285766,-11.84179282193,31.18003702161,-24.911453247,5.1505718231,-0.0292921215301,-0.3861549273134,1.942327439785
644,L,54.3494606018,-2.31691622734,159.872207642,15.4140882492,-0.0829927325249,0.0960680693388,-0.991908848286,0.294636934996,-0.9484795928,-0.116514064372,8.88196849823,160.502029419,65.694442749,-79.35080838206,-3.37966919000002,-15.276446521276,-11.86719346046,-18.057571412,53.7617311478,-27.56369137766,-15.194702149,35.4094743729,-53.00528073306,-10.536026001,3.7263669968,-72.80661892886,-6.96958923400001,-14.677077054971,-0.5036954879761,0.0120451599362,0.189345180989,-26.54810643196,-8.079956055,-101.1245298386,-17.86348652836,-0.0961151129999962,10.2659292221,-25.33599591256,-4.3099823,-45.6238069534,-25.59401440616,-6.835052491,-78.1712675095,-24.95422482486,-10.66734314,-97.8658857346,0.1013027671725,-0.2484215348958,0.00375241041200003,2.2184962779277,-45.029655457,7.658249855,-2.80467820168,6.76393127399999,8.2070627213,-1.42163443565,-18.117080689,-28.4931097031,3.182138442992,-44.072525025,-17.82515382766,3.84347748756,-43.299140931,4.0462617874,0.1524832695723,-0.3077046424148,1.966783702374,15.57997679714,-36.605819703,13.9930505753,13.35823035244,11.030349731,9.9276208878,17.83414340024,-10.861160279,-22.25556373596,19.07019305234,-34.997116089,-10.79087018966,17.18150973324,-33.823623658,10.6805276871,0.0187250003219,-0.2844967693088,1.971890628338,27.94976305964,-27.40562439,8.2527551651,29.94788622854,9.679321289,13.5627565384,34.72897982594,-5.19859314000001,-17.49383544921,32.84003329274,-24.829956055,-11.88064551353,31.19021105764,-24.928314209,5.1115617752,-0.0288383364681,-0.3870504647498,1.942078888417
